,,Control,Control,Control,2 µM,2 µM,2 µM,1 µM,1 µM,1 µM,500 nM,500 nM,500 nM,250 nM,250 nM,250 nM,125 nM,125 nM,125 nM,62,5 nM,62,5 nM,62,5 nM,31,25 nM,31,25 nM,31,25 nM,15,625 nM,15,625 nM,15,625 nM,7,8 nM,7,8 nM,7,8 nM,3,9 nM,3,9 nM,3,9 nM,1,9 nM,1,9 nM,1,9 nM
11:00,,134.5168,115.2749,105.0128,622112,628827.1,615955.3,356668.3,438842.4,405614,216059.7,246328.1,210905.2,67690.38,101768,88101.74,11058.36,29978.76,6810.915,1256.689,5462.574,1354.479,529.0902,1551.058,372.6057,510.0751,349.6588,237.4867,11.61484,112.8609,178.4512,27.00703,111.1966,64.40142,68.35243,41.78273,11.35919
11:15,,4.711425,-25.7753,36.30974,610264.5,624670.5,599541.4,315714.7,415195,358459.4,188782.2,221489.6,185775.6,47756.66,81011.42,65943.04,7811.506,19606.45,5458.634,901.4302,3795.499,1041.265,237.4569,933.1873,199.3452,256.0444,179.0446,119.1399,1.560671,60.19048,34.62552,-20.4159,-39.8905,0,-15.7295,-52.9058,-12.6532
11:30,,19.55417,42.34918,43.84987,578946.7,582256.2,592500.9,301724.9,389649.9,328423.6,165916.9,188099.7,163825.4,35428.57,68746.33,48879.54,5349.94,13089.58,3649.684,480.8785,2702.682,562.5718,279.7688,670.5926,113.4133,251.8932,86.22754,52.12424,63.20718,33.70356,68.156,-15.9757,51.00039,15.76665,2.344666,-26.5167,-12.7439
11:45,,31.67775,18.05054,-15.3042,535215.3,584631.9,543243.9,276587.6,354392.9,323929.4,148510.9,166524.2,139537.9,25624.06,52685.94,35622.4,4134.112,9714.914,2577.298,528.566,1802.358,362.8386,175.0097,536.1781,88.24606,107.0999,116.1109,34.87954,21.628,57.55118,53.75524,13.42539,9.094504,36.1829,65.19162,-12.5354,-7.62746
12:00,,29.7501,15.05902,36.75635,548710.5,574725.7,517965.5,263341.6,329212.3,295763.7,131528.4,140107.6,122579.6,19348.09,39432.88,27270.05,2967.729,7082.246,2070.021,274.6074,1373,168.5136,102.6141,453.9351,124.2167,126.5669,66.72058,61.25408,-15.4823,23.76315,12.70697,-11.9737,18.71764,15.65636,24.37076,81.45722,6.065507
12:15,,-8.4507,1.239157,13.42539,558890.4,570726.1,486460,241851.5,319867,272884.7,109800.4,130858.2,104687.7,13626.75,29563.84,19171.51,2341.064,5430.648,1442.684,225.4335,916.1216,231.3003,17.68173,311.7713,73.20699,116.0312,2.853649,20.84095,3.62173,22.46748,2.726919,-2.73544,2.821443,34.51076,-21.4836,2.90336,0.409333
12:30,,2.844372,20.44222,-9.68617,524730.1,541135.8,484550.8,221589.5,289186.2,253271.2,95691.48,110269,91672.12,10214.25,23531.3,14704.93,1510.943,4211.861,888.5679,133.6691,856.0871,135.4689,76.55692,256.1858,13.86287,38.54123,-15.2577,4.066543,28.08303,41.81601,42.10941,1.973944,-2.85365,-2.86768,55.3052,-3.77358,-4.5511
12:45,,16.40016,2.52419,14.82638,504645.9,539696.2,472546.1,195881.7,259270.5,225216,77320.16,90553.39,77659.07,7042.686,17738.69,11108.85,1319.298,3370.443,627.9919,90.66041,516.6081,134.2646,56.11222,60.02309,55.28209,26.74467,49.18716,33.54454,18.9067,-4.82121,-0.79397,25.52852,-4.9403,24.78315,14.90683,26.23783,-9.17814
13:00,,30.15283,-9.75817,18.46758,498726.1,491281.6,474925,181370.1,244471,213101.5,65554.97,83317.05,64130.5,5629.257,12852.47,8768.523,878.0394,2555.12,498.587,68.24458,369.4543,98.31571,28.68687,39.96896,43.90989,13.90645,14.72444,-10.1466,17.80538,27.15849,17.97843,-1.20627,7.88709,8.731809,3.757829,37.95309,-1.26103
13:15,,6.652807,0.854336,5.535785,462400,482194.8,467509.3,165338.3,222381.6,189895.9,53340.1,71287.58,48792.6,4263.133,9903.667,5885.632,625.4376,2346.229,329.4118,11.93792,324.7728,65.58672,8.14664,1.56189,17.69912,28.0017,-12.7173,23.42274,-2.50313,31.00775,20.12072,-22.6812,39.24843,13.38352,4.206984,-4.29738,22.85231
13:30,,-29.6947,-21.0391,-29.8211,471356,452784.1,421743.8,147841.1,201453.1,170117.1,45101.18,58611.16,43030.91,3320.309,8155.653,5129.995,371.8299,1498.254,233.0766,61.27353,136.8169,-1.19474,17.63018,18.48211,8.136381,9.816475,-2.1322,22.42493,-24.7795,-11.0792,38.47712,-5.29963,-10.5175,-19.7728,5.501481,11.68325,-7.24329
13:45,,0,-24.1275,4.801921,450919.7,419021.8,416788.4,124122.3,181878.2,156609.2,36349.97,50235,35256.54,2310.428,5900.271,3963.479,274.1117,1426.351,157.4037,45.9122,50.62274,38.41537,27.21649,28.46975,14.02415,35.20824,7.735281,32.09782,-14.3642,11.55592,-17.8935,17.22017,-10.148,7.610994,-15.3126,20.87864,-5.99059
14:00,,3.805497,1.299264,-7.63973,420099.8,419059.3,392074.7,112604.4,170417.4,140471.5,29782.89,37605.52,27658.92,1859.202,4938.077,2702.742,383.3529,917.0864,196.0864,2.023472,60.15341,62.32409,26.08696,-5.16078,19.17808,40.96593,8.200259,0.383877,30.17425,27.7893,-8.58194,16.90722,35.27412,-3.82166,-5.55793,18.80192,-10.7527
14:15,,-13.1859,-11.7442,-10.0929,393605,427785.1,389434.6,97279.02,145543.4,123803.7,22841.21,32445.64,22526.98,1229.477,3715.755,2428.984,205.8016,773.8325,147.6483,15.03454,76.61127,36.73799,17.8943,-5.98802,-20.0551,5.635024,3.036876,2.699576,-8.10926,-14.5773,30.80082,16.9913,9.824861,34.54158,12.4517,27.69231,3.021148
14:30,,2.985075,9.166303,10.96224,381456.8,378851.5,365937.2,93962.21,132432.7,104952.3,18466.75,25470.26,17724.66,1291.486,2738.47,1667.307,248.5277,511.7443,121.3492,65.68747,39.44693,68.50426,9.611366,27.61104,28.81958,17.84937,15.25054,1.935734,2.143163,31.34141,35.84672,53.63825,20.14574,-8.12313,1.293661,3.970004,11.69337
14:45,,-14.1449,-31.9755,-26.5198,381580.5,377810,329782.6,80366.63,117400,95972.74,15775.11,22187.11,13352.56,1142.652,1984.383,1020.183,155.6957,599.3895,59.99173,15.13292,7.745618,-6.10004,7.12191,21.29369,-19.4213,-23.134,0.437637,17.48931,-17.6496,-23.9194,-16.9492,-32.1772,-15.914,-6.42949,-28.1507,-37.6606,-17.8029
15:00,,6.869901,0,19.64797,349921.5,374401.2,332742.3,66879.39,103017.1,85828.82,12978.57,16994,11526.21,689.325,1689.153,968.795,142.5743,350.9707,108.1081,32.80033,87.38261,46.43585,142.9172,16.91502,46.91849,18.39685,42.12374,9.356725,-0.86393,64.78755,3.315375,10.90147,36.25378,15.47056,18.22126,6.219458,13.93121
